#{"t_start": 1661336806.9914343, "env_id": null}
r,l,t
40000,1,3.55293
40000,1,6.756913
40000,1,9.679784
40000,1,12.712912
40000,1,15.704515
40000,1,18.744173
40000,1,21.699438
40000,1,24.67332
40000,1,27.807472
40000,1,31.258601
40000,1,34.42915
40000,1,37.516469
40000,1,40.624894
2973.200556,1,47.664973
40000,1,50.652654
40000,1,53.445399
40000,1,56.706989
40000,1,59.660446
40000,1,62.780502
2966.060704,1,69.473489
40000,1,72.30244
40000,1,75.612735
40000,1,79.018366
40000,1,82.476502
40000,1,85.67869
40000,1,88.604789
40000,1,91.75163
2969.481197,1,98.649931
40000,1,101.836428
40000,1,104.866332
40000,1,108.01513
40000,1,111.378152
40000,1,114.66447
40000,1,117.565542
40000,1,120.459677
40000,1,123.760503
40000,1,127.168591
40000,1,130.220269
40000,1,133.315462
40000,1,136.243069
40000,1,139.263294
40000,1,142.100903
40000,1,145.124914
40000,1,148.009018
40000,1,151.07262
40000,1,154.279472
40000,1,157.609872
40000,1,160.771912
40000,1,163.686991
40000,1,166.721519
